Date,SP500_Returns,VIX,Treasury_10Y,Yield_Spread,SP500_Volatility
2013-12-12,-0.377056189111935,15.54,2.89,2.55,0.5083107782266886
2013-12-13,-0.0101410144149549,15.76,2.88,2.54,0.4945119725716937
2013-12-16,0.6320039831068547,16.03,2.89,2.55,0.5069405127536392
2013-12-17,-0.3100987910356179,16.21,2.85,2.51,0.5050134676799404
2013-12-18,1.664796429762072,13.8,2.89,2.57,0.6285535364333492
2013-12-19,-0.0579929204410856,14.15,2.94,2.59,0.6212545394798218
2013-12-20,0.4818728349231804,13.79,2.89,2.52,0.6049117092168752
2013-12-23,0.531812014989308,13.04,2.94,2.56,0.6063039580761017
2013-12-24,0.2915746849359912,12.48,2.99,2.61,0.6065384799587483
2013-12-26,0.4745529147706984,12.33,3.0,2.58,0.6123597800215879
2013-12-27,-0.0336584353380353,12.46,3.02,2.62,0.612240974475841
2013-12-30,-0.0179253894115216,13.56,2.99,2.6,0.6114833557422781
2013-12-31,0.3959675229718407,13.72,3.04,2.66,0.6084192949106314
2014-01-02,-0.8861912729460575,14.23,3.0,2.61,0.6427808594702066
2014-01-03,-0.033296507498215,13.76,3.01,2.6,0.641286701069396
2014-01-06,-0.2511767473641013,13.55,2.98,2.58,0.6344162544249882
2014-01-07,0.6081764662643874,12.92,2.96,2.56,0.6009684486317185
2014-01-08,-0.0212208983938699,12.87,3.01,2.58,0.6010829974117683
2014-01-09,0.0348309189077911,12.89,2.97,2.53,0.5938728199130467
2014-01-10,0.2306686808393188,12.14,2.88,2.49,0.518614417298703
2014-01-13,-1.2576216507389826,13.28,2.84,2.45,0.5984936164690047
2014-01-14,1.0817971767347556,12.28,2.88,2.49,0.6344035571987304
2014-01-15,0.5166188100786506,12.28,2.9,2.49,0.630570083023608
2014-01-16,-0.1347120304156734,12.53,2.86,2.45,0.6247023638638026
2014-01-17,-0.3895174370902032,12.44,2.84,2.44,0.5295183635795182
2014-01-21,0.2773751994173734,12.87,2.85,2.45,0.5302871204142622
2014-01-22,0.0574865221481646,12.84,2.87,2.43,0.5224241345485178
2014-01-23,-0.8889576739850691,13.77,2.79,2.4,0.5525893726251169
2014-01-24,-2.087544856898549,18.14,2.75,2.38,0.7183531298396465
2014-01-27,-0.4876293940238585,17.42,2.78,2.41,0.7088627163647222
2014-01-28,0.614065260021901,15.8,2.77,2.39,0.7296388081430487
2014-01-29,-1.0209232261157553,17.35,2.69,2.33,0.7554041754047126
2014-01-30,1.1267044743841437,17.29,2.72,2.36,0.8011231564209582
2014-01-31,-0.6465299642046674,18.41,2.67,2.33,0.7911926077861134
2014-02-03,-2.283191982018462,21.44,2.61,2.31,0.9248455339647024
2014-02-04,0.7641088938743268,19.11,2.64,2.33,0.952015345140443
2014-02-05,-0.2028222779439259,19.95,2.7,2.38,0.9330743181228122
2014-02-06,1.2439792925644788,17.23,2.73,2.4,0.9895698279343564
2014-02-07,1.3301886798946505,15.29,2.71,2.41,1.0447146464288135
2014-02-10,0.1569234765563809,15.26,2.7,2.38,1.0435866124572315
2014-02-11,1.1062113608869106,14.51,2.75,2.4,1.0408062676251115
2014-02-12,-0.0269262390094837,14.3,2.8,2.45,1.0095874212726286
2014-02-13,0.5810025082904069,14.14,2.73,2.41,1.0115857309297709
2014-02-14,0.4809216724759979,13.57,2.75,2.43,1.0180751329777256
2014-02-18,0.1158473905655821,13.87,2.71,2.4,1.0145494655676568
2014-02-19,-0.6524484290135191,15.5,2.73,2.4,1.0229466795495474
2014-02-20,0.6031458262132583,14.79,2.76,2.42,1.0327998055503995
2014-02-21,-0.1918723565134117,14.68,2.73,2.4,1.0131043166541012
2014-02-24,0.618651346579302,14.23,2.75,2.4,0.8890665393128421
2014-02-25,-0.134768173700972,13.67,2.7,2.36,0.8789511744000719
2014-02-26,0.0021699977565736,14.35,2.67,2.34,0.8736479238029992
2014-02-27,0.4948082937896281,14.04,2.65,2.32,0.8315933794045255
2014-02-28,0.2782688792301258,14.0,2.66,2.33,0.8043303487123239
2014-03-03,-0.7378510346287226,16.0,2.6,2.28,0.8095230772849246
2014-03-04,1.526770113133269,14.1,2.7,2.37,0.6279603834799576
2014-03-05,-0.0053351326431916,13.89,2.7,2.37,0.6259704590458091
2014-03-06,0.1718408271082383,14.21,2.74,2.37,0.6147112942823089
2014-03-07,0.0538089295248678,14.11,2.8,2.42,0.5800478947247538
2014-03-10,-0.0463246309499232,14.2,2.79,2.42,0.5294036042670254
2014-03-11,-0.5082138985368356,14.8,2.77,2.4,0.5538833666232603
2014-03-12,0.030517087837123,14.47,2.73,2.36,0.5103932010980599
2014-03-13,-1.1701095130556172,16.22,2.66,2.32,0.5874124055464454
2014-03-14,-0.2821777697470384,17.82,2.65,2.29,0.5799832828551622
2014-03-17,0.9613634629240364,15.64,2.7,2.32,0.6087739452362618
2014-03-18,0.721961893372769,14.52,2.68,2.32,0.6267112566483292
2014-03-19,-0.6131649335692324,15.12,2.78,2.31,0.6243297687299703
2014-03-20,0.6040504799839086,14.52,2.79,2.34,0.6243690354744187
2014-03-21,-0.2932671409733745,15.0,2.75,2.3,0.6271726512384974
2014-03-24,-0.4864709743258144,15.09,2.74,2.27,0.6262382164368341
2014-03-25,0.4403939814465518,14.02,2.75,2.28,0.6315350334721292
2014-03-26,-0.7000319763734719,14.93,2.71,2.26,0.6538768421150138
2014-03-27,-0.1900083894673887,14.62,2.69,2.24,0.6456963627200076
2014-03-28,0.4640221884561146,14.41,2.73,2.28,0.6514050351197469
2014-03-31,0.7924102207026662,13.88,2.73,2.29,0.6504070334458715
2014-04-01,0.7039348596697304,13.1,2.77,2.33,0.5753408831369148
2014-04-02,0.2853326841976367,13.09,2.82,2.35,0.578000967500532
2014-04-03,-0.1126450291031422,13.37,2.8,2.34,0.5782672925335285
2014-04-04,-1.2537288005457836,13.96,2.74,2.31,0.6457398668594057
2014-04-07,-1.0750112394172897,15.57,2.71,2.3,0.6865676065588217
2014-04-08,0.3750553770375697,14.89,2.69,2.29,0.6862547903569627
2014-04-09,1.0918212704340349,13.82,2.71,2.34,0.7315246510371166
2014-04-10,-2.0884795550912827,15.89,2.65,2.28,0.8316780317740006
2014-04-11,-0.9486773662544356,17.03,2.63,2.26,0.8552192793330426
2014-04-14,0.8217286225508769,16.11,2.65,2.28,0.8469199900942241
2014-04-15,0.6757307791485534,15.61,2.64,2.25,0.8446961100159845
2014-04-16,1.0488490558689278,14.18,2.65,2.26,0.8703654331710583
2014-04-17,0.1363852909705754,13.36,2.73,2.3,0.8597190918294799
2014-04-21,0.3775123551313042,13.25,2.73,2.31,0.8614005260353137
2014-04-22,0.4092139025126506,13.19,2.73,2.28,0.8570702645987428
2014-04-23,-0.2213313863220212,13.27,2.7,2.27,0.8544907286806359
2014-04-24,0.1716960567121672,13.32,2.7,2.27,0.8373755825676226
2014-04-25,-0.8096390978489132,14.06,2.68,2.25,0.858814263591142
2014-04-28,0.3236035858039221,13.97,2.7,2.26,0.8557529011289373
2014-04-29,0.4760757069291355,13.71,2.71,2.27,0.8438614466144385
2014-04-30,0.2992016977140688,13.41,2.67,2.25,0.8313409605666833
2014-05-01,-0.0143261481426071,13.25,2.63,2.22,0.8286072714724276
2014-05-02,-0.1348445059709546,12.91,2.6,2.18,0.8287586166330719
2014-05-05,0.1871216126306141,13.29,2.63,2.2,0.7765721121352309
2014-05-06,-0.8988392160571124,13.8,2.61,2.18,0.7639758531079657
2014-05-07,0.5616468420812426,13.4,2.62,2.21,0.7690978672514627
2014-05-08,-0.1373624945210982,13.43,2.61,2.21,0.7316159815984699
2014-05-09,0.1519476431128819,12.92,2.62,2.22,0.5393774629377786
2014-05-12,0.9672737603931392,12.23,2.66,2.25,0.508112533240704
2014-05-13,0.0421757703063629,12.13,2.61,2.22,0.489032136593922
2014-05-14,-0.4701005088166399,12.17,2.54,2.15,0.4950553839127899
2014-05-15,-0.9361807033335888,13.17,2.5,2.12,0.4987040876499945
2014-05-16,0.374696520677964,12.44,2.52,2.14,0.5043441933235148
2014-05-19,0.3844786490710294,12.42,2.54,2.18,0.5045948251925754
2014-05-20,-0.649839809746755,12.96,2.52,2.17,0.5187738531202808
2014-05-21,0.8116098951240547,11.91,2.54,2.17,0.5479206919870792
2014-05-22,0.2362229873621668,12.03,2.56,2.19,0.5489568457519809
2014-05-23,0.4248391856225497,11.36,2.54,2.17,0.5170802035878627
2014-05-27,0.5987805879090757,11.51,2.52,2.13,0.5269115920927797
2014-05-28,-0.1114071710872299,11.68,2.44,2.07,0.5220009526190716
2014-05-29,0.5367110265454889,11.57,2.45,2.08,0.5297894994950034
2014-05-30,0.1843677931164355,11.4,2.48,2.11,0.5294700890287426
2014-06-02,0.0727826101028172,11.58,2.54,2.15,0.5265231700658104
2014-06-03,-0.03792165487565,11.87,2.6,2.19,0.5273395765778894
2014-06-04,0.1891663548679423,12.08,2.61,2.2,0.4714600287411409
2014-06-05,0.6525279593556643,11.68,2.59,2.19,0.4759545978168773
2014-06-06,0.4627758701298612,10.73,2.6,2.19,0.4748559891976143
2014-06-09,0.0938771226611789,11.15,2.62,2.19,0.4753055567617978
2014-06-10,-0.0245983622945922,10.99,2.64,2.19,0.4405595323274693
2014-06-11,-0.3537041032554366,11.6,2.65,2.21,0.453958240958942
2014-06-12,-0.708889350376507,12.56,2.58,2.16,0.4730864410572958
2014-06-13,0.3134561695468774,12.18,2.6,2.15,0.4053061644257598
2014-06-16,0.0836705173430596,12.65,2.61,2.12,0.4028816672278843
2014-06-17,0.2172569060394202,12.06,2.66,2.15,0.3996552116258706
2014-06-18,0.7718881307192449,10.61,2.61,2.13,0.3757014014147756
2014-06-19,0.1277478576659385,10.62,2.64,2.16,0.3492790598343033
2014-06-20,0.173005832273243,10.85,2.63,2.13,0.3490911829143857
2014-06-23,-0.0132464078757998,10.98,2.63,2.15,0.3468760122248719
2014-06-24,-0.6435310620591883,12.13,2.59,2.1,0.3745602673818111
2014-06-25,0.4897511217437866,11.59,2.57,2.09,0.380830210204869
2014-06-26,-0.117888399729138,11.63,2.53,2.07,0.3720049735040904
2014-06-27,0.1910868625069062,11.26,2.54,2.09,0.372091407684274
2014-06-30,-0.0372256692278916,11.57,2.53,2.06,0.373278829610733
2014-07-01,0.6677770440579822,11.15,2.58,2.11,0.3932258890215199
2014-07-02,0.0658812997136992,10.82,2.64,2.15,0.3931621772339123
2014-07-03,0.5479508115899812,10.32,2.65,2.13,0.3863516271974805
2014-07-07,-0.3923521850109468,11.33,2.63,2.11,0.3931373269311729
2014-07-08,-0.704880201475111,11.98,2.58,2.07,0.4297304800901556
2014-07-09,0.4644267890169251,11.65,2.57,2.06,0.4400888843818815
2014-07-10,-0.4131071874054703,12.59,2.55,2.09,0.4431968630783198
2014-07-11,0.1470922745241187,12.08,2.53,2.05,0.4053483651856916
2014-07-14,0.4843552990250188,11.82,2.55,2.07,0.4119012629272395
2014-07-15,-0.1932095663463084,11.96,2.56,2.07,0.417290677637764
2014-07-16,0.4201084929208676,11.0,2.55,2.05,0.4229317229645015
2014-07-17,-1.183402645755216,14.54,2.47,2.0,0.4817758332563345
2014-07-18,1.0264935568841116,12.06,2.5,1.99,0.5331047530597934
2014-07-21,-0.232025047178197,12.81,2.49,1.98,0.5358304420334036
2014-07-22,0.5016150134305564,12.24,2.48,1.99,0.5459806793969424
2014-07-23,0.1754438005651781,11.52,2.48,1.98,0.5210180277147455
2014-07-24,0.0488155921891664,11.84,2.52,1.99,0.5127155375211475
2014-07-25,-0.4849150767687549,12.69,2.48,1.95,0.5263087921849895
2014-07-28,0.0288154902202908,12.56,2.5,1.96,0.5253503190319901
2014-07-29,-0.4527786939807376,13.28,2.47,1.93,0.5369416038480742
2014-07-30,0.0060912774517918,13.33,2.57,2.01,0.5152713076259096
2014-07-31,-1.9999240340662028,16.95,2.58,2.05,0.6804692422464826
2014-08-01,-0.2859121137017251,17.03,2.52,2.05,0.6633471623038357
2014-08-04,0.7189032358413172,15.12,2.51,2.04,0.6882256018938135
2014-08-05,-0.9685469956760784,16.87,2.49,2.02,0.7028644956415384
2014-08-06,0.001563854864095,16.37,2.49,2.01,0.6904806007856168
2014-08-07,-0.5556620005611967,16.66,2.43,1.99,0.6942527542252446
2014-08-08,1.1531402436471216,15.77,2.44,1.99,0.7503206332048338
2014-08-11,0.2759425250346226,14.23,2.44,1.97,0.7433453921006928
2014-08-12,-0.163664161317445,14.13,2.46,2.01,0.7431796863339434
2014-08-13,0.6707160027472625,12.9,2.43,2.0,0.7544116075004184
2014-08-14,0.434581405396317,12.42,2.4,1.98,0.716324851401443
2014-08-15,-0.0061372924176295,13.15,2.34,1.92,0.674024663747951
2014-08-18,0.8531672245722488,12.32,2.39,1.95,0.7022559977378641
2014-08-19,0.5000651911710952,12.21,2.4,1.94,0.7021975333074901
2014-08-20,0.2477812999687634,11.78,2.43,1.94,0.7033477603448982
2014-08-21,0.2949889667182681,11.76,2.41,1.92,0.7063742183352262
2014-08-22,-0.1992587076122598,11.47,2.4,1.87,0.6986131314864412
2014-08-25,0.4787778824361766,11.7,2.39,1.86,0.7058588748692731
2014-08-26,0.1051080894003408,11.63,2.39,1.87,0.6958891669503604
2014-08-27,0.0049987292607633,11.78,2.37,1.86,0.6958951588645649
2014-08-28,-0.1689901051468934,12.05,2.34,1.84,0.5013999354196709
2014-08-29,0.332041473363498,11.98,2.35,1.87,0.4907816328593924
2014-09-02,-0.0544066160004907,12.25,2.42,1.89,0.4780862789305387
2014-09-03,-0.0779141064648047,12.36,2.41,1.89,0.4028100015738396
2014-09-04,-0.1534420775528899,12.64,2.45,1.91,0.4084097014291077
2014-09-05,0.5035885365550108,12.09,2.46,1.94,0.372558370150833
2014-09-08,-0.3073114142502442,12.66,2.48,1.94,0.3268689215983349
2014-09-09,-0.6545009043329442,13.5,2.5,1.94,0.3749519717404805
2014-09-10,0.3646074416948641,12.88,2.54,1.96,0.3716192176855178
2014-09-11,0.0881905414818584,12.8,2.54,1.96,0.3516455869355834
2014-09-12,-0.5962558462297207,13.31,2.62,2.04,0.3790246757741269
2014-09-15,-0.0710151471109754,14.12,2.6,2.02,0.3800566830455755
2014-09-16,0.7484376300642026,12.73,2.6,2.05,0.3693338057413037
2014-09-17,0.1295643701096471,12.65,2.62,2.03,0.3556263916919434
2014-09-18,0.4891180086237234,12.03,2.63,2.04,0.366589238566196
2014-09-19,-0.0477269581025452,12.11,2.59,2.0,0.3631592884407807
2014-09-22,-0.8013323296818919,13.69,2.57,1.99,0.4068569929877162
2014-09-23,-0.5776501564770165,14.93,2.54,1.97,0.4120986556473283
2014-09-24,0.783249148610099,13.27,2.57,1.98,0.4505337534904371
2014-09-25,-1.6168772358634451,15.64,2.52,1.96,0.577132181213509
2014-09-26,0.8575824615237426,14.85,2.54,1.95,0.6137073143004362
2014-09-29,-0.2546802239196233,15.98,2.5,1.92,0.6093417910146526
2014-09-30,-0.2785928622506484,16.31,2.52,1.94,0.6112453233672385
2014-10-01,-1.3248560995234304,16.71,2.42,1.89,0.6722529369402476
2014-10-02,0.0005143341477165,16.16,2.44,1.91,0.6729237670992029
2014-10-03,1.11655096821337,14.55,2.45,1.88,0.715809550043133
2014-10-06,-0.156515985913308,15.46,2.43,1.89,0.7142774421228629
2014-10-07,-1.5126053030587785,17.2,2.36,1.84,0.7732975397873376
2014-10-08,1.7461650296527242,15.11,2.35,1.89,0.8750953663302228
2014-10-09,-2.066141501469354,18.76,2.34,1.88,0.981504478592564
2014-10-10,-1.1451012338901223,21.24,2.31,1.86,1.0014705421731327
2014-10-14,0.1578864777472377,22.79,2.21,1.82,1.0043152555627066
2014-10-15,-0.8100314924121665,26.25,2.15,1.81,0.9881931705199536
2014-10-16,0.0144977708694149,25.2,2.17,1.82,0.9861043220528828
2014-10-17,1.2884107385910504,21.99,2.22,1.83,1.0335986006548468
2014-10-20,0.914265720638352,18.57,2.2,1.83,1.0645153633810185
2014-10-21,1.9574487182363989,16.08,2.23,1.85,1.1550976269729007
2014-10-22,-0.7299330200416732,17.87,2.25,1.84,1.1592855987018376
2014-10-23,1.2303377138681793,16.53,2.29,1.88,1.180377108549054
2014-10-24,0.7053449392805167,16.11,2.29,1.88,1.1292321675413932
2014-10-27,-0.1501568395210095,16.04,2.27,1.86,1.1153673340666608
2014-10-28,1.1939073060167391,14.39,2.3,1.88,1.1422661222516066
2014-10-29,-0.1385355498529361,15.15,2.34,1.86,1.1402015388448168
2014-10-30,0.6230124240393486,14.52,2.32,1.84,1.0929914957099285
2014-10-31,1.1731393541549506,14.03,2.35,1.85,1.1123320116708857
2014-11-03,-0.0118921844636243,14.73,2.36,1.84,1.0956579640306283
2014-11-04,-0.2829841680832889,14.89,2.35,1.83,1.0982717732163367
2014-11-05,0.5700497411807115,14.17,2.36,1.84,1.0226940480269664
2014-11-06,0.3775513004849795,13.67,2.39,1.85,0.9658900784861948
2014-11-07,0.0349586217805342,13.12,2.32,1.81,0.8017749277874184
2014-11-10,0.3120184693883088,12.67,2.38,1.83,0.7210382465900165
2014-11-12,-0.0701116681675495,13.02,2.37,1.82,0.7272008932304938
2014-11-13,0.0529844746565588,13.79,2.35,1.82,0.6747020023521219
2014-11-14,0.0240270208810677,13.31,2.32,1.78,0.6743791690110528
2014-11-17,0.0735359021627912,13.99,2.34,1.8,0.6494907166502367
2014-11-18,0.5133983312177293,13.86,2.32,1.79,0.6386510184636814
2014-11-19,-0.1501159007554986,13.96,2.36,1.82,0.5276715569247136
2014-11-20,0.196709621349167,13.58,2.34,1.81,0.473367765888156
2014-11-21,0.5236877359639402,12.9,2.31,1.78,0.4252919042569915
2014-11-24,0.2864023314453678,12.62,2.3,1.77,0.4133116086547814
2014-11-25,-0.1150029676853181,12.25,2.27,1.76,0.4115573904454747
2014-11-26,0.2805981889918651,12.07,2.24,1.71,0.3481933785879481
2014-11-28,-0.2542427180532325,13.33,2.18,1.71,0.355243316429601
2014-12-01,-0.6829362527492333,14.29,2.22,1.73,0.392945571088088
2014-12-02,0.6384461097458161,12.85,2.28,1.73,0.3327131969937346
2014-12-03,0.3764742741791727,12.47,2.29,1.72,0.3361802222432519
2014-12-04,-0.1161896207077406,12.38,2.25,1.7,0.3272074231330084
2014-12-05,0.1665216534709301,11.82,2.31,1.66,0.3115971874596898
2014-12-08,-0.7256565211683386,14.21,2.26,1.62,0.3583803422344085
2014-12-09,-0.0237823541331172,14.89,2.22,1.58,0.3589080674112205
2014-12-10,-1.635096881921505,18.53,2.18,1.59,0.5175118015440797
2014-12-11,0.4535689211905058,20.08,2.19,1.57,0.5286119723583165
2014-12-12,-1.6213587335965784,21.08,2.1,1.54,0.6397151060843973
2014-12-15,-0.6342586611898127,20.42,2.12,1.52,0.6504093013068452
2014-12-16,-0.8489022887163578,23.57,2.07,1.49,0.6682405539925416
2014-12-17,2.035241573284696,19.44,2.14,1.52,0.81950943986123
2014-12-18,2.401520473971619,16.81,2.22,1.55,0.9907882935257716
2014-12-19,0.4570048934014581,16.49,2.17,1.5,0.9947248353633508
2014-12-22,0.3810463907886641,15.25,2.17,1.46,0.991642053923401
2014-12-23,0.1746361746361779,14.8,2.26,1.53,0.9905004133435498
2014-12-24,-0.0139296538410715,14.37,2.27,1.54,0.9899504400715644
2014-12-26,0.3309574570383944,14.5,2.25,1.52,0.9906572436903316
2014-12-29,0.0861774542574522,15.06,2.22,1.5,0.9882036423091368
2014-12-30,-0.4888604719738176,15.92,2.2,1.51,0.9814544151891984
2014-12-31,-1.0310858415930158,19.2,2.17,1.5,1.0013312105121182
2015-01-02,-0.0339963672385534,17.79,2.12,1.46,0.9971087256774308
2015-01-05,-1.8278105145113743,19.92,2.04,1.36,1.0749224313335708
2015-01-06,-0.8893471722946522,21.12,1.97,1.32,1.0859865364433798
2015-01-07,1.162984267174294,19.31,1.96,1.34,1.1170425925037442
2015-01-08,1.7888280629516196,17.01,2.03,1.41,1.1926681204698988
2015-01-09,-0.8403811034715436,17.55,1.98,1.39,1.1472656911528547
2015-01-12,-0.8093685160912578,19.6,1.92,1.36,1.1587052056742675
2015-01-13,-0.2578555236295576,20.56,1.91,1.37,1.0974661182790195
2015-01-14,-0.5813067327385291,21.48,1.86,1.35,1.0957729479768108
2015-01-15,-0.9247875921837956,22.39,1.77,1.33,1.099210967482357
2015-01-16,1.3424199395820402,20.95,1.83,1.34,1.0430341918318475
2015-01-20,0.1549952369838569,19.89,1.82,1.29,0.8817075921353055
2015-01-21,0.4731623968765364,18.85,1.87,1.34,0.8822433593879188
2015-01-22,1.5269721916580492,16.4,1.9,1.37,0.9491318536140654
2015-01-23,-0.5491522439307173,16.66,1.81,1.29,0.9545860245186668
2015-01-26,0.2568460857030219,15.52,1.83,1.29,0.957325483187775
2015-01-27,-1.338786241041101,17.22,1.83,1.29,0.9939538234175732
2015-01-28,-1.3495609366348305,20.44,1.73,1.23,1.0280941714309426
2015-01-29,0.9534685287099888,18.76,1.77,1.26,1.0577228756314838
2015-01-30,-1.2991965252009852,20.97,1.68,1.21,1.0712409886090886
2015-02-02,1.296246371066978,19.43,1.68,1.19,1.1191832639337822
2015-02-03,1.4439495293299576,17.33,1.79,1.27,1.0898511471382335
2015-02-04,-0.4156046208831476,18.33,1.81,1.29,1.072733648834101
2015-02-05,1.0291406686777416,16.85,1.83,1.31,1.066161749175346
2015-02-06,-0.3418172314141876,17.29,1.95,1.3,0.9918641705789472
2015-02-09,-0.4247194360987749,18.55,1.96,1.31,0.9778383633053336
2015-02-10,1.0675561019232394,17.23,2.01,1.34,0.9851773590807096
2015-02-11,-0.0029033588675453,16.96,2.0,1.33,0.9819050416490418
2015-02-12,0.9644506431775834,15.34,1.99,1.38,0.9849726683468828
2015-02-13,0.4074738491730789,14.69,2.02,1.36,0.9498115855625024
2015-02-17,0.1597574462372852,15.8,2.14,1.44,0.9150375808680584
2015-02-18,-0.0314309217733899,15.45,2.07,1.45,0.9164751618470864
2015-02-19,-0.1062057333189647,15.29,2.11,1.44,0.91625321267424
2015-02-20,0.6126533626735764,14.3,2.13,1.46,0.8660136235639959
2015-02-23,-0.0303339195345975,14.56,2.06,1.42,0.852689511378464
2015-02-24,0.2758770892866691,13.69,1.99,1.39,0.852834379341549
2015-02-25,-0.0765723647508154,13.84,1.96,1.35,0.7810519692233159
2015-02-26,-0.1476028227480719,13.91,2.03,1.37,0.6966975307503032
2015-02-27,-0.2956304548757837,13.34,2.0,1.37,0.6878240659298299
2015-03-02,0.6124919257840311,13.04,2.08,1.42,0.5943817038140881
2015-03-03,-0.45385421527393,13.86,2.12,1.44,0.5682190607394574
2015-03-04,-0.438850348301556,14.23,2.12,1.46,0.5059905216943131
2015-03-05,0.1196079984838727,14.04,2.11,1.46,0.4901793651047009
2015-03-06,-1.4173946589881803,15.2,2.24,1.51,0.5584335670128736
2015-03-09,0.3944421191197644,15.06,2.2,1.5,0.5574110722790326
2015-03-10,-1.696133008584244,16.69,2.14,1.44,0.6755207790557036
2015-03-11,-0.1917679574870323,16.87,2.11,1.41,0.6273436069906392
2015-03-12,1.2601439566208406,15.42,2.1,1.43,0.6941606623489409
2015-03-13,-0.6074710968194674,16.0,2.13,1.45,0.6672106770468942
2015-03-16,1.3533671171787054,15.61,2.1,1.44,0.7339586828194486
2015-03-17,-0.3320173700583018,15.66,2.06,1.36,0.735318300455541
2015-03-18,1.2158421402569175,13.97,1.93,1.36,0.7888007417887057
2015-03-19,-0.4872579408787825,14.07,1.98,1.35,0.796133221089663
2015-03-20,0.9012754669798452,13.02,1.93,1.33,0.8106222436588054
2015-03-23,-0.174573104253517,13.41,1.92,1.32,0.8115278611307281
2015-03-24,-0.6139421956948832,13.62,1.88,1.3,0.8194234916372896
2015-03-25,-1.4558905652342855,15.44,1.93,1.34,0.8774325580470859
2015-03-26,-0.2377499996742527,15.8,2.01,1.4,0.8777983540670511
2015-03-27,0.2368561349514797,15.07,1.95,1.37,0.8804942554994721
2015-03-30,1.223664518739653,14.51,1.96,1.38,0.916419976229754
2015-03-31,-0.8795775050879251,15.29,1.94,1.38,0.9306371061905684
2015-04-01,-0.3965371271123064,15.11,1.87,1.32,0.9298533562600806
2015-04-02,0.35296669586522,14.67,1.92,1.37,0.9340667108506158
2015-04-06,0.660881512373579,14.74,1.92,1.41,0.8918173155836691
2015-04-07,-0.2061904057862884,14.78,1.89,1.37,0.888876905248917
2015-04-08,0.2682533127767339,13.98,1.92,1.38,0.7956675809525153
2015-04-09,0.4457481018385056,13.09,1.97,1.41,0.7963647031588552
2015-04-10,0.5202865037342352,12.58,1.96,1.39,0.7571457629001478
2015-04-13,-0.458128059365126,13.94,1.94,1.4,0.7506196697995119
2015-04-14,0.1629758874327702,13.67,1.9,1.37,0.6905332298777289
2015-04-15,0.5148195696902835,12.84,1.91,1.4,0.6926525915607524
2015-04-16,-0.0778443613424717,12.6,1.9,1.4,0.6393199026821791
2015-04-17,-1.1311245518606403,13.89,1.87,1.36,0.6808076243526558
2015-04-20,0.9235131672624686,13.3,1.9,1.35,0.6824028900393969
2015-04-21,-0.1480605325576256,13.25,1.92,1.37,0.6821044839489382
2015-04-22,0.5087480356207541,12.71,1.99,1.42,0.6763707416005642
2015-04-23,0.2357715893671175,12.48,1.96,1.41,0.577879580250376
2015-04-24,0.2252800575326619,12.29,1.93,1.39,0.571784265907504
2015-04-27,-0.4141314249916261,13.12,1.94,1.4,0.5849051493959248
2015-04-28,0.2769231695356478,12.41,2.0,1.44,0.525927626582217
2015-04-29,-0.3740335580798004,13.39,2.06,1.5,0.488761431343425
2015-04-30,-1.0128906614839228,14.55,2.05,1.47,0.5382758184965819
2015-05-01,1.0923001659165044,12.7,2.12,1.52,0.5827388195557952
2015-05-04,0.2940748690645867,12.85,2.16,1.56,0.5698077311171538
2015-05-05,-1.1837383677612334,14.31,2.19,1.57,0.6341513610724093
2015-05-06,-0.4455724813014705,15.15,2.25,1.6,0.6402978440725636
2015-05-07,0.3773813438832096,15.13,2.18,1.55,0.6379584479146554
2015-05-08,1.3457901176364917,12.86,2.16,1.57,0.6976869354002907
2015-05-11,-0.5089560528435566,13.85,2.28,1.66,0.6996698144168023
2015-05-12,-0.2949637684856787,13.86,2.28,1.67,0.7026811938319195
2015-05-13,-0.0304954782486488,13.76,2.27,1.68,0.6925758256839208
2015-05-14,1.0779286625573148,12.74,2.23,1.67,0.7342083048070316
2015-05-15,0.0768413906680365,12.38,2.14,1.59,0.6804557328717389
2015-05-18,0.3047948049283322,12.73,2.23,1.65,0.6546734698770506
2015-05-19,-0.0643374543626618,12.85,2.27,1.64,0.6534713105369283
2015-05-20,-0.09305162517933,12.88,2.26,1.66,0.6462306365063303
2015-05-21,0.2337874485413893,12.11,2.19,1.59,0.6461998382115197
2015-05-22,-0.2233886303356413,12.13,2.21,1.57,0.647367582064287
2015-05-26,-1.028198019783788,14.06,2.14,1.5,0.6827232616910048
2015-05-27,0.9162641262365544,13.27,2.14,1.5,0.71118956194685
2015-05-28,-0.1266760897673413,13.31,2.13,1.51,0.7060542965548621
2015-05-29,-0.6318469173072216,13.84,2.12,1.51,0.6809756266197174
2015-06-01,0.2059461282371222,13.97,2.19,1.55,0.6373163754546634
2015-06-02,-0.1008596189948085,14.24,2.27,1.63,0.6341644442763428
2015-06-03,0.2118871111207898,13.66,2.38,1.69,0.5719027287482901
2015-06-04,-0.8623167576889856,14.71,2.31,1.65,0.5982807640107622
2015-06-05,-0.1436182933524543,14.21,2.41,1.68,0.5941123943618548
2015-06-08,-0.6474509789282434,15.29,2.39,1.69,0.5215634317883888
2015-06-09,0.0418353004221883,14.47,2.42,1.7,0.5125427365923675
2015-06-10,1.2042424827124476,13.22,2.5,1.75,0.5812287684820855
2015-06-11,0.173862641786715,12.85,2.39,1.66,0.5821627148219592
2015-06-12,-0.6994299881765143,13.78,2.39,1.65,0.5478235942266689
